ID,Is_Lead
EJTUZDIX,0.0815
C2M7CX5Z,0.0529
FEWGEWZM,0.0532
B6GL7XPS,0.0824
EHJF7XJD,0.0538
ZLDJRCDG,0.2704
LREUNDCF,0.2308
8UUD2HRE,0.1358
F7RGTAMF,0.2056
DONUBF9F,0.0212
JCBQFNSR,0.0523
NFWUFV6S,0.4997
DSXQBAZM,0.1292
AQDAAUPY,0.0657
D8KKTUQD,0.6144
YHA5CHG3,0.053
2XBJHHBO,0.2189
BWLHJZ7B,0.8352
DYMSMY2R,0.0551
2PGCMDWS,0.1666
ICC9THVD,0.0534
XJ6XRFBE,0.8353
YHKP3UBM,0.0511
JMNNXP2Y,0.0513
UGSVCNBA,0.4262
CYTRVA8L,0.178
HLXUNMVL,0.1541
HHTKJI5J,0.6626
6T3BGUNV,0.837
TANQJFRY,0.0534
CZH6DPJ2,0.0583
FYEP4LPG,0.0992
5TYCH8TN,0.8681
YDEYFGUN,0.0973
B8PEA9BM,0.0468
NOSXUPA2,0.0512
84BL4IGQ,0.8415
JM9ASGRD,0.266
4UNZAC8F,0.3532
N2JUZM8E,0.0786
NYS6OQKY,0.3531
DVCBYRUB,0.511
JAY8SDF4,0.0636
NRJUHJ3Z,0.055
7SJDMQZL,0.8618
3T7YXFOU,0.0219
N6R5U72U,0.2244
BST3RCUA,0.9909
5FPODP5U,0.8625
DEQIBZQM,0.8376
ANKE6SL2,0.2084
ZWAAKVKX,0.8413
NBPTN93Q,0.8403
XOAYQUT4,0.0536
WXSBV6QY,0.0522
EDH7EXFB,0.8414
HZSDXUTT,0.8696
HUWXFEHZ,0.0506
WNXXEQAL,0.8323
FLNC6HRE,0.2091
ZA6VCXS9,0.0512
ZCGRN3JD,0.4959
HYBPSZG6,0.0189
GWGO2SMB,0.2333
CKJ4W3HV,0.1473
AKC2Q9YX,0.1079
MF3UPSEO,0.2652
KMJ73NV9,0.0596
CADKXZLO,0.1684
S8VFZK7N,0.089
L3SN7MIY,0.0536
5VTUVPB5,0.0742
CXPOHFY9,0.0614
CQKWKVXE,0.0212
F2KMYQE2,0.061
NGTRYOJR,0.0225
6SYJZEWV,0.4977
5SEDQ6WF,0.0572
GJNCZ8HB,0.053
KRKR4UUP,0.312
CT5YXZRU,0.0529
J35KYVAE,0.0392
PQF5VKLQ,0.1626
BLJYVKEX,0.0986
JQEEYZ9X,0.4251
JA5ID5K2,0.359
VXBAOX3C,0.0555
HZKYYTJD,0.0536
2BRXZY6F,0.051
CJNJRH7L,0.0345
KB3ZABJF,0.0462
H3LVWIX5,0.0548
KM88WCSR,0.0364
ED6ASR25,0.0236
JECJTQWK,0.1639
DEAJNDDK,0.0645
TPAJVCNB,0.0418
5ZZJQDNF,0.095
YAMWTJAT,0.1626
AASUGECN,0.8694
LYJV4JHW,0.0334
XPXKKAH2,0.2475
JNYD4FTK,0.8323
UBFSMASQ,0.0183
VPPVRBPP,0.1208
O82AYSWR,0.8375
AJVDWPY6,0.8109
IKBOPEGB,0.047
BPXMNMUY,0.0557
VBPYSJTF,0.3913
5SCLK6CV,0.8419
CHOW3FTY,0.1123
KR3AVU3W,0.5256
2YRJZFZD,0.0802
7NSCQWLC,0.025
JEPJG8MP,0.0536
NRAOXI9G,0.0716
ZDCANRQU,0.3166
EBAMENUL,0.8469
BVGPJJZY,0.1871
ETQXV7QG,0.1465
GNNBTPIT,0.1643
G4ZN2WDD,0.0224
BTPT9JPR,0.0611
OACLRYHU,0.2189
SGJRLGZJ,0.0455
3QQAVGNH,0.0462
MCPKTVF8,0.2246
VWUYXHGG,0.0947
JODEIBFR,0.3243
ZQHNFYYA,0.0621
BPWTJDJI,0.0544
KZ2DFBU3,0.0592
AH4L7MZN,0.1656
NQY3L7XQ,0.8345
B6EBH2CK,0.3634
B7FHRKVI,0.8393
MLFROX9T,0.052
LZCLMVMI,0.0226
7KFXEMKR,0.3288
BYPWNOKV,0.8359
37DVE5RU,0.0232
NE5MSYXY,0.0565
CM8MSAJU,0.0468
QCHQUWNH,0.348
L9SPDZZ6,0.0544
EQ6DOBEU,0.0655
CF8COMZV,0.9824
ALY4DQYA,0.0524
C7XUMI7P,0.281
APVGA8CE,0.8383
9PKAQQT8,0.0502
GPZ9QHMG,0.8338
9M26UCBY,0.843
YEHN89SJ,0.0562
9QCNL56S,0.2246
DTW42SPW,0.1935
MD55RFSB,0.1756
WADDNHXT,0.1832
YPLLGFRF,0.0536
EU7KQD45,0.0476
NMS8MOVE,0.8366
NPRGCXJP,0.2643
DGIZKMNN,0.053
LUEECUUG,0.9899
I54ZNPPC,0.0766
NQV47UBU,0.0843
DZXGWXSL,0.0516
T4VEND3D,0.0236
HRUMSTWK,0.1901
BUEV9PC9,0.479
MXLDNXFM,0.0514
4LACCHTF,0.019
7M2OJR5F,0.05
5H7YTCBJ,0.0871
EDC6E6FE,0.02
XEDNNHET,0.0183
TRZ2LMSF,0.447
ERXPXBBA,0.0209
DWPEB4ZS,0.052
8BCKWNKV,0.3256
HHZMLSZN,0.097
U6GDNQ2S,0.3925
SJR6FDQZ,0.0511
DS2SXMCV,0.1201
UHF7AN6J,0.1197
JRBBYEVM,0.8502
AJSDUSNM,0.0524
WJMKV3OW,0.0824
CGWO42B7,0.9912
BK2JVUKA,0.0532
YPBZSDWN,0.1512
6ACOMXYH,0.0538
MIIZKXYA,0.0676
CPR46OXY,0.1145
KTCBNMUR,0.0481
CTVCBNTA,0.2475
KGVM2AAC,0.0537
COHAFEE6,0.087
6NKXS473,0.2098
KANCCNW6,0.4565
XWHRDEU3,0.4921
NQ2DYVQ4,0.2032
CVZ3DVC3,0.068
9J3VU8S2,0.9612
2FY9PVDP,0.0651
SR7YA8VR,0.0466
PN5UJEIE,0.0744
4FR5IUXR,0.0231
EUJ8Z8FO,0.0547
HNVKZBBX,0.4092
4LHJEDO5,0.0538
6HUNI8ZV,0.0539
LBWNMXMV,0.0527
F7SW7H4E,0.3139
3SUFENKL,0.2149
AXT5TRDW,0.0992
WZXT4ZJL,0.054
LOZJWYGM,0.0525
KPI8CUAE,0.8377
AX68BVHG,0.8379
TYTZNPSY,0.0622
VPDOWZZN,0.1685
PJ9NUX2V,0.05
FNGBVMPJ,0.8388
JXYZPJQM,0.0466
MKC7YV4N,0.0654
YIAH5JTJ,0.4589
ICRRTFMY,0.055
5PC9BI6G,0.8204
YHC7XQMT,0.991
JXGHKEIW,0.0623
LTK7ZU7M,0.0628
KQQPOWK4,0.842
MMVPEQNY,0.4253
XOMN4IS9,0.0625
E53EDN3Q,0.2958
CJKHTP3R,0.9911
SURA6TJV,0.4544
HEYHKM72,0.2693
DREYXB2P,0.2029
SGWPZHVW,0.0465
DVNQXYQ7,0.4238
F63VZKZL,0.081
WYKVBFKN,0.0538
AWP93U3B,0.0246
7RVCUXYH,0.0467
BASM8FH4,0.0511
MRQ5J2MB,0.0481
J329VWUY,0.0665
ZVNDI5IQ,0.2229
ZS4DTQKL,0.3958
ZOYJMS8B,0.0536
N5YNE7TT,0.0658
FRCADPVW,0.0678
Q5UUD5UA,0.1249
MQPFQ3OK,0.0661
F55Q97BZ,0.3869
VUJ5BXB5,0.0186
N2TRUNFS,0.0834
IJ3S9O4N,0.1761
DTJDKJYV,0.3896
WTQGTXAJ,0.0794
WFK9WRQB,0.0515
7ECPFAGL,0.0443
M842FKWV,0.8467
6TA32YHJ,0.0713
7RFDERGZ,0.8353
HAL5N8UX,0.2434
B2KW9XJA,0.1159
DKBJUXNA,0.0804
U7RBY2BN,0.395
EHC4D8RM,0.5771
3PHHT8FO,0.0538
WSYYPODV,0.0545
RVNRY2VZ,0.1289
AEEYGDME,0.0242
NH3HFRDB,0.0744
B2GTGJLT,0.0625
8WILPBKK,0.0542
BGQFQCTB,0.055
KXKPQSFR,0.0892
QZRG2SHO,0.3226
BQGPKJHN,0.8838
EFRNIY2K,0.0539
JDPUBHIE,0.4495
MGBMCMLJ,0.3899
3SJZRFPM,0.0564
C6J53KNR,0.2264
KL4AVSDP,0.0515
2PV2RGGF,0.0788
EHJSWPQN,0.2218
88TMECXQ,0.0891
MQNSJAXK,0.0441
UTFAY9DS,0.1237
JMDJTHYP,0.8388
G5PGFRY5,0.1772
DIQDERMV,0.8495
3HKFSKES,0.0583
PKVFU8AR,0.056
C82V7YIM,0.0546
KP7QRV6B,0.8426
PJJPDYWD,0.0445
SNPFCG24,0.1326
QFHX2GD5,0.0699
Y67IA73V,0.063
HXAG4HIE,0.0593
SEZOTBJS,0.302
LRBXTMK8,0.134
3BAXDHYG,0.0529
XTZYFHLS,0.2306
JUPWFDSC,0.0514
BPRUIMLJ,0.0954
KC2WHVHM,0.0614
UR598VTW,0.0582
FTK2MDS2,0.1176
AXK8CWHZ,0.3288
DBKRFRTU,0.23
AWXBHQ8R,0.8232
52XZUWNX,0.1322
AUVRFHP6,0.2497
S4JWKCLQ,0.0627
5BYZV8UV,0.0631
GONPPMXL,0.0529
ZBSBWTNT,0.2011
ERWY3PUP,0.0636
WVQ99DLW,0.0475
GJPQ2GJL,0.9931
DS3IEM3C,0.0595
H5RPZR3U,0.5238
C5FW5JIP,0.044
VDYVORBW,0.1494
TVHYCN8M,0.1644
MXCMV8OU,0.3155
ZWFN7MXQ,0.039
2XMZQ8JS,0.0265
EBREYY82,0.054
BZ9J38XK,0.0661
VVVZQSUK,0.0815
NNVAGMQA,0.039
BTVOLVVW,0.0376
JZTHEKB7,0.065
XKAJ2LFV,0.1124
NNT7UWNA,0.0655
WL8PNXPK,0.0507
XPKNBVJX,0.0201
I4HVSEFV,0.1945
QFBQTQFH,0.8393
SOEE3WTO,0.0696
GFYVCNVM,0.0613
5KGXKDNZ,0.0536
ITW7DHXB,0.1498
AUF3NZXQ,0.1541
TXVAASVB,0.0548
FEB5ZGOT,0.4761
MSJDPB5X,0.0212
KTPAMKUZ,0.8356
EVSFGYCH,0.4312
SCUSSKUH,0.0307
WAKXDATH,0.179
FCMJHBDE,0.4225
MUCDDVUP,0.3504
P5PUJLFN,0.0587
LQGAJF8C,0.0497
3QWJRY2S,0.0188
DVNXPUUQ,0.046
AX8PKZJC,0.0613
9PY2U8D8,0.0484
KFVWGYNN,0.4751
JM2RZKEB,0.0338
PJJRR37H,0.3035
FELI3ED3,0.2901
36XUMX2R,0.0541
AFEXYZMI,0.4563
HQN8YSQW,0.8511
COVVJDMJ,0.3237
VCKTGWAL,0.0715
4QETAXPS,0.1409
JDQVEULM,0.0527
RWCHE9MW,0.0541
H5GH56NL,0.055
NYPRQEUM,0.0536
JMSNTWDX,0.0729
SFCRRBLV,0.1825
DGY7WPX4,0.1475
2VHSYYJC,0.055
DQRNN8R8,0.0952
ZQUFWCPZ,0.058
NLQXIT7M,0.0387
ZIEHGLIH,0.3944
CPTWQ6Y6,0.0541
ERUKBGGY,0.0386
NBTPRGUS,0.0948
2HXFTTD2,0.0516
TAYCJHXF,0.8278
43YRHSUC,0.0545
LHADP8WA,0.049
BBCLQLGY,0.16
NADNAZZB,0.0735
ABUADHQC,0.1614
RJGW2XBB,0.8245
PEYVNVES,0.0837
ZQPTQIMY,0.8146
JV2S5MX4,0.8395
2WG5DNMM,0.8328
8GCEFKGG,0.0568
2Q3D4DSQ,0.0511
KYIRMHTM,0.0833
LRJZU4PN,0.072
RFAEGZOR,0.0912
AMBC5TYF,0.047
NNTNTDNA,0.4124
9GNAMFPQ,0.0775
DGYZ9JVA,0.051
4KFN6CS6,0.3418
VWCQIPPJ,0.1912
CCBSUKOF,0.0533
BBKPAYG7,0.9911
XMHSAUMA,0.5558
U4SIWQWH,0.0671
BXWWTCUH,0.0444
YBXNTBAV,0.5318
38GW7DVI,0.0704
UHBPANAZ,0.0825
ACJUSEFX,0.8394
TAGYZAIC,0.0838
92UOTGTQ,0.0637
LCXYRPD2,0.054
ZGB37IDU,0.2466
ZDX5EDOU,0.0648
46MUJFWQ,0.0191
3DLZXE4A,0.0683
XAKDS6RK,0.0524
9MLC6BRK,0.0939
9RXEIZBV,0.0633
57ZQTDUP,0.11
BUPLKPP3,0.0536
GIJPHS7J,0.0618
O45VPJJI,0.0527
N9F49NMV,0.1659
MUBZNVBQ,0.8051
FPYWAGQW,0.3459
NB8KEJCJ,0.9716
XR7P796T,0.1661
E6DGTWUC,0.9939
D8GHYBFG,0.2733
SU9GMSPH,0.5098
7AXKF8KT,0.0742
DIDD8ACV,0.0567
GSFOL3FS,0.0435
QXE86FRG,0.8721
HFRMR2RW,0.1676
VURBZZE5,0.0512
VTTBXKWE,0.0536
NRWJ7WDG,0.5897
G6GCMPWZ,0.1594
2H3O5MDR,0.9681
H6RU8TKN,0.0556
TK7QGUQK,0.0864
66WFJ8W2,0.8402
GN52EUYN,0.1319
FWOJHO8E,0.0185
DENW4TRQ,0.0569
7MVKHZAL,0.4543
SXVABWQK,0.5174
8WJJKELA,0.0522
XRCSVH9Y,0.0377
BJCLAFV9,0.5986
U46HPNSD,0.9911
WQMSW2WT,0.0571
FMVXET4H,0.0537
AD2YRJAE,0.0463
JHUMD5CE,0.0495
XDYHNOUF,0.8289
BXIGNJTW,0.3074
SXBH7KJT,0.7982
W7IXUFM8,0.0541
EH7NQ77A,0.3755
8HFHYLKJ,0.0484
TPUAPGFR,0.0603
IQY4TADB,0.0535
89R2XAUD,0.0515
5DS3JX3E,0.1188
FTNIY3RN,0.0511
JWQCJSZ4,0.403
VQKWHR6T,0.2035
KACFRYCO,0.8138
54B8D2LH,0.0556
WSGKYNZB,0.214
AKUMU85J,0.113
3RMLPJDD,0.0456
DVCBMJ2A,0.1406
EPMDAGJU,0.8214
NKQQ8QV9,0.4767
2X3KLMFT,0.8341
BHOCZSRC,0.4787
CJEGPIYW,0.0901
JXF7RZ5W,0.8442
UUYPPBND,0.1065
7EY5TSEY,0.8362
EXWSFGM6,0.1204
5IBSA3WQ,0.0535
FKXJCNYH,0.0259
JKEAOGMR,0.1794
PWFDQA2J,0.0616
5ASLHUVD,0.4091
FBMJIRHJ,0.2272
OBPU4MJZ,0.1028
KHQTGHEP,0.4283
MAWGPWWH,0.0536
BSULXXUY,0.067
BHFSYTOE,0.4708
IVCNMSZ5,0.0777
WAXGXXOF,0.0977
ATELI7YP,0.1109
69K7FK93,0.0584
FFSKATBG,0.0502
WYQNZDK8,0.2797
4V4DGEKT,0.5777
M3XXZWGP,0.0528
MHRZAPTA,0.0543
USAZ8DAS,0.178
SZHSCGT6,0.0451
NVNFSXOU,0.0529
2PEWXLB7,0.8496
CTK3DVZP,0.1716
VHHXFGMZ,0.054
HYVNGI4Q,0.0506
DKNXYRLF,0.1623
APC6TQPB,0.8137
ZZOPNMLQ,0.1182
GWNYAY4F,0.4628
DS3XLMGB,0.84
NQXDMGFK,0.2492
KUQBDS6T,0.2016
38K9ZXKY,0.0654
GORSLR6T,0.0653
VPZFQAAV,0.0633
ZEA8CCFS,0.0241
O5HTZAWY,0.0511
N622TI6C,0.063
PYAYYA72,0.1958
PTGH7PW5,0.1695
PQRXCT26,0.0407
B4PNNGS5,0.6708
EXX5M5HZ,0.1039
FWXRA6JQ,0.0335
QVXJ5HDR,0.8335
IYKP8IHG,0.059
9HABJSWV,0.0199
J4UUU4YH,0.8754
UGND8PMX,0.3699
KEQPAQG3,0.0716
CWMZKRSY,0.3556
GTQDSYQD,0.0471
WPWVFRDV,0.055
QK6MCVDU,0.0527
UPYQAXUY,0.0679
A3MEJZR6,0.0515
YTI4AEUB,0.0905
ECTLKXK5,0.0538
FDXGZDOE,0.3155
MAJNHZHA,0.065
LQHRB3MP,0.222
MUW6GPFT,0.1968
ZYW7MZO3,0.4437
ZOGKB7WF,0.8368
9V25FKO2,0.0733
BQXDUCZD,0.2023
DW9DF3WL,0.8457
Q4DPBH5N,0.114
9TXP8PA2,0.1273
JIRU3YRO,0.0514
8TFFMVHT,0.0546
HSPLVZ26,0.839
MF8AG6DP,0.1069
HGU5G6GK,0.166
F2AFRRME,0.0542
BJVNGB5X,0.0567
CGNH4Z2E,0.0505
7VSAVNAE,0.9912
FTBCL2T4,0.0767
VD3NGK82,0.0397
KFVYVGZ8,0.2222
F9YHTBG6,0.053
4JR5PKDT,0.0541
EDBMX3VX,0.5192
N6PKRBJO,0.1691
VPAGYUQA,0.1623
HCFAIRGV,0.1707
HAT5HFW2,0.1684
YK4FNZZK,0.0574
FYJRRVTZ,0.1671
IDVZIAEJ,0.0576
6VUAGXUZ,0.0942
LFK6QAXT,0.4432
NNDUFAX5,0.057
JPMC4HRS,0.0824
Y6NJSTMP,0.0516
TC2PCVFG,0.8392
VARJMBQM,0.0524
ENWZYDVJ,0.1784
2G3PBJXD,0.2195
5DHBFECB,0.2602
BA8BUZBP,0.8344
T4B82C9M,0.1797
XXBVWNHI,0.3288
GN6WPPYH,0.3188
HQ2J2XN6,0.0542
JYONGNZS,0.0622
P6KXSHKQ,0.0916
ARJLCY6H,0.2654
KJ4PQPNN,0.8392
LIHHSPVU,0.07
4HTHAENM,0.0431
4NVATC68,0.04
RJ2NKWNZ,0.9908
7OWHWAYG,0.1695
JHQBVAFE,0.0604
NYWJBZZD,0.048
GXWMWR4C,0.2901
GJAKHFG9,0.2737
D2UDEHHZ,0.2426
QZM8R3S6,0.2912
PXXNTEG8,0.0536
7PYAX4FR,0.1056
FYBKFXNZ,0.0884
9P5MSF5Q,0.3282
7OAZACPN,0.0515
RK7ISWXT,0.0582
YLP6EIXS,0.0541
RENHCEXJ,0.0715
8PUQHQJN,0.0567
NNN5IXFU,0.0565
EAG6WI32,0.1445
ATS8HBPD,0.8168
LWQHXHXU,0.0474
49UMRHEW,0.053
CXXSIDJB,0.0173
XPNGNS27,0.0586
NZCNORGC,0.4512
KTC3PDZV,0.1582
SHEYIDAA,0.2782
YIGHQTCU,0.8607
CGRXHMRS,0.0693
FHUFVFQC,0.3404
WDMBRICA,0.1414
AYQLQRZE,0.2647
EFE2TZQD,0.334
HFQTZWEY,0.0553
VS7PURJI,0.0666
JZJDEIMY,0.1655
VT2Z6QFM,0.0612
PYVZBBFJ,0.098
J9WPE8JV,0.052
8OMFXP6P,0.0543
BZPSOMVF,0.1668
JZF5LSZF,0.3443
MAQ2NNRG,0.8415
BGCCYM65,0.1521
T3THQXC4,0.2667
DF8ELGRA,0.0245
KIZCANRU,0.1538
CVP2J7JQ,0.0146
YXXMADRG,0.2217
FFGRCZKG,0.2112
HATRBCM3,0.0566
4NHAXVWU,0.046
PJLXJSUH,0.133
I2OUEB9B,0.0538
MFXOBJ5T,0.2281
WQAH3TUD,0.2095
M8HRJPQD,0.8319
AJCAYNSQ,0.0554
KFQDXA3I,0.0575
5WEFEB7G,0.0647
GRMTVTUG,0.0508
3P9MXKGE,0.055
32CDTR6F,0.3828
ATXBFZU4,0.0535
CAK3I4ZG,0.832
EIYQAZG9,0.5389
YTDY6Y86,0.3677
ADYL6KVV,0.055
ABYNHYNR,0.051
XQBRDERF,0.125
GCQETHPA,0.8573
MUREKVD6,0.0896
YAYR57ZT,0.1125
DLFFQPOT,0.4206
JSPN7UXN,0.5731
JPKVPCSP,0.0536
HES4GTUU,0.1141
KO7ZZIQB,0.0766
UIJEVWV6,0.1255
AC3GEFYC,0.1448
G36GA52G,0.9929
TZMSSTSV,0.2659
M53WY5FY,0.1592
FERBZ8CU,0.2148
2QXGFYRJ,0.4893
CWZBRLPU,0.0643
HDJJVPNS,0.051
36CUXZCY,0.0537
CPKCKYXV,0.4224
K8G2PARQ,0.0301
LHKZYPFE,0.0668
E2VYN4RO,0.0449
LPX9KZHR,0.0236
JVRPHRPH,0.1432
JQN9JAAC,0.8468
WNN6XVVE,0.8245
ETOL5INT,0.84
WJYVJNUR,0.0744
H9QSFXJU,0.0591
WB4TNK8T,0.0561
MHVUYPNS,0.1848
FEPO4ZQ9,0.0991
FEAU5EOR,0.3546
MIWB4PG9,0.8255
BSLBLGHW,0.2791
7JQ678SN,0.0404
C32CHHT9,0.0352
ASWM937F,0.8628
MCDHFACE,0.1898
XNY2OSBR,0.1893
EQG5HKXG,0.0538
ZJMYECMR,0.1116
YSLVYRAW,0.9943
FBQI5PCX,0.3687
AGLY6FET,0.4641
GSJQZEYG,0.1064
HUNQWATP,0.8431
9UE8ZXVW,0.0609
XDCC8EEB,0.0935
MCDTLRYW,0.2641
N9TWG9P7,0.1913
F4KHXBKZ,0.3234
HPWYVUCB,0.0525
PN6F4WJE,0.253
X33VFH5H,0.0557
CMF6KUPJ,0.8592
K4TABFH6,0.4282
E5EHPCGX,0.0497
3RBIENCX,0.0853
9RFHV7B6,0.0542
AIENYU3S,0.1772
W7SF3RZW,0.2401
MKAZBOXP,0.1719
KKK425NP,0.0498
9R4GGLCQ,0.8096
M3MWVKR7,0.0527
JXG9NIZJ,0.0508
X2Q9JFAE,0.8315
MEAJSPMA,0.0972
D7KFRAR3,0.0527
TBKSD7QF,0.5077
J2GC4UZ2,0.1791
CGZYPMWS,0.0602
LGCVNDEW,0.1639
M2746FHW,0.8571
5XA7MJJH,0.2424
BCU98T4A,0.4812
SPKTSBST,0.027
IYQTJYIA,0.8218
HVEDKPDH,0.8087
49UFDBG7,0.0693
DHLBKVC5,0.172
EMBRNW8S,0.8387
Z7QFEQZS,0.3461
L5GZZWBS,0.1714
76JNZCQE,0.8301
FSLPNNJV,0.0468
FV8Z9XCZ,0.0557
GRQPZQ8U,0.0539
QGWGPVIK,0.0543
RQFMZEDH,0.2222
QUZ3A8ZG,0.8762
DNGUAHYE,0.2379
XAEYEPND,0.8271
HGZTA8G4,0.0168
RWVDRWSW,0.1752
JPVJBMHH,0.0163
YCYBTJNV,0.2599
W6GKYNA9,0.0541
JB6QDFT5,0.0277
8BQWDLXS,0.0531
EHNVYHNA,0.3095
JUZGFTHA,0.0513
ZGERADGD,0.9916
MCKJ55DN,0.0532
S49QUDCQ,0.0451
JBBN8RIK,0.3386
RJTBJRM7,0.1627
93FYK5YF,0.0531
ETUJV4MY,0.034
G3WTZSCA,0.0541
CSAAQOWG,0.8175
KMQ7BUXC,0.0514
DYWX2WTT,0.4784
FVDKH7TP,0.0454
3F3ANHJQ,0.0546
PGSUYHKR,0.0769
L2CCZJZ4,0.9907
3RMHT6CX,0.8357
NTXKHY48,0.0621
SAGAV6HU,0.053
YT77UCDQ,0.2246
SUFWJPIX,0.8014
XBDJ5FEJ,0.5619
WRBJVLD3,0.1137
POWI6EJW,0.176
VJ3HFWFT,0.0509
VFXCANJ7,0.4421
NOHWZAT5,0.877
ZZCPS8WC,0.0693
SKQPHQVO,0.1114
QZUDWSY9,0.8361
SVSLULIY,0.0435
CAJ2FSDQ,0.0974
VTTE95LE,0.0751
PB43PULQ,0.0436
9ETGWRCF,0.9933
KHKBVKRF,0.0579
JHPTEDE7,0.4346
KRYVVDIU,0.4305
JLJMFJFK,0.0549
3YJPCRRF,0.3657
GVSGLYLS,0.0835
WNZNE7X5,0.8427
AKG4NTLD,0.0519
7K9R4PQR,0.0578
5DOT87MX,0.0788
AHYGCYSF,0.1048
2KFSFEUY,0.4526
SM8OUUZU,0.0506
MANLMGLD,0.2817
45B27SKM,0.8016
9DPQCZXB,0.0548
GWHOFJDL,0.1025
FC7HHBT3,0.212
DQJXBNQJ,0.0504
BAWH8YHW,0.0613
ENXSF6SB,0.0539
JJSFAAYV,0.1049
B5RMQCNF,0.3483
RHDABN6Z,0.0512
VB62FYCJ,0.0614
V3MZTJFZ,0.8656
FKD8BWAN,0.0721
4GNZ5RSY,0.0536
UEJDI5PN,0.0618
FT2LPDDQ,0.0532
2UWBES8O,0.1975
C3BHIG8A,0.0555
XTEU2DW9,0.2101
VRBNOT4Z,0.0549
GZ5M2FJM,0.0508
GOSWXKPB,0.3924
3NHZA7J4,0.0847
JJVAME5F,0.8156
42LGY6AT,0.1607
W4NYTYRC,0.0661
RH5GDFRX,0.0531
JPHY7PT3,0.0541
FEBWD7PA,0.0749
XKXWXMEQ,0.0576
HAI58D74,0.0296
WP8JKQ5O,0.3384
DK7U98XT,0.1372
5API75UU,0.1431
XZOGFAET,0.0489
7WY9J7TY,0.0514
M5VKFA5L,0.0501
BX52LWME,0.054
OXDHH4AB,0.0803
GFUPAGBY,0.062
FD8KFWYM,0.0515
GM44YNFM,0.1753
DYZUBMCU,0.4363
DECD5HJH,0.1898
HW2DBPLI,0.0628
ETNTDT4Y,0.0238
NYOMJAVK,0.049
V7ETIMJK,0.0556
KHZVJKVY,0.3317
WBJMEZO6,0.0564
TWXFWTAS,0.0985
R27BZELT,0.044
NTAJCNZW,0.0636
KJOP76FG,0.0426
G7RG4BLC,0.0529
EZYEN6CP,0.4596
AZUBXQGF,0.1102
UHHGW7FH,0.0568
J7Y8KDVX,0.0516
N3EYXVSR,0.8606
CNGD3A6E,0.991
NAZ39CTD,0.0552
PVDSKITM,0.1458
XYQEBP2R,0.5951
DVECHLKT,0.5707
CE69ISTC,0.2077
BXSGSNRJ,0.8773
KR8RISL6,0.1179
QC3RT8UA,0.8409
UJTRXGCA,0.806
QLJZ7ZNI,0.1756
3F4C8BFD,0.0524
WRUMHK3U,0.4927
NNLNN4OT,0.1088
W27PUBAU,0.0229
STESASAV,0.0452
AOOSSWBA,0.2746
8R7SPAAC,0.9843
LUKLABBP,0.4633
PZGDLSAK,0.0261
KGQSNHQ2,0.054
9WRGEZZ2,0.0493
HUIQ8CDB,0.9898
4CRNDI7F,0.1054
OXEHOBFG,0.0507
7NSADSNZ,0.3384
PNCNUDCS,0.1031
M32F7AMR,0.0535
BFK8D3JK,0.0536
5VLWKOEM,0.0534
EIDUSTPB,0.0922
FQRXQBVN,0.0374
FYECI2QP,0.1762
L3BFXGHK,0.0225
IJ8NY5CT,0.1384
XFYWDDJS,0.0536
SNYJCC8T,0.0426
NAEYZYJV,0.2931
WR8LG7AO,0.9832
ZJCMJEJW,0.1717
KS3PNNX7,0.8656
VIWHYLQO,0.2204
RHOZD2I4,0.0612
RFQXQCTO,0.054
DIHAKHSM,0.2171
7V5FFJU8,0.1714
8PVWNU8X,0.0449
CDNOGVTF,0.5901
HENKLLKN,0.1346
8N6H7ZCY,0.0513
CCKJ2G93,0.2501
DLIJCOGX,0.0621
GK9BZSR3,0.0528
NMS6EZTK,0.0568
C2RUGURD,0.0545
9GYICNXN,0.991
AGEYABGH,0.3327
2QS3A8UF,0.0524
3DO5PY42,0.0532
QIPDTZ5D,0.2937
F3KYE4CV,0.018
WWHAFVNX,0.9913
SVQ5GU4C,0.054
E9FLGA5F,0.8635
BND5BCOQ,0.1237
2O7NETGV,0.2257
2MIZZTYE,0.1109
MWJNLFM2,0.0211
P2V8K98X,0.0535
INTGJDJV,0.0557
CPJSNUJP,0.0699
EMSDNHM8,0.0522
FRBTAWQF,0.1691
539FVNET,0.1639
VMMNCDEH,0.2609
F7JWBRDB,0.0837
M9K7EKHJ,0.401
SOSWDH8K,0.0477
KFT9DTXT,0.0528
G24SMZ3R,0.0555
XYM3WNXN,0.0541
ETROZMZX,0.1458
F3NCQ5CV,0.6107
HXFY8BX8,0.0592
ZBDKXPHR,0.2131
M5PYM998,0.0474
YIKJFW6K,0.2557
HUIKRAWW,0.864
4NJEAP7K,0.172
TJ5N75BD,0.5779
7VOJDO3K,0.4237
D7WCYVKP,0.4156
DHRTGRXH,0.0758
H2WS3GQF,0.3021
DUHJ3EIE,0.8604
CXUDURJH,0.0233
7DEQLIPT,0.847
ZEHPFWYJ,0.8384
7SOJHAX5,0.1054
EGDAFLLU,0.0421
Y5QBTSCN,0.0533
6TWIKTDQ,0.1751
CNBMRXBR,0.0604
EV2BKH76,0.0204
FK4N9UNF,0.8415
EVOI54Z3,0.0599
KW439SKS,0.7904
QLH6OVFU,0.0457
WHGE8F24,0.0185
FYHWKXR6,0.0468
BUTVPWRE,0.2003
BUVWTQDB,0.0509
95DU3YWN,0.0731
